systemnr,stednr,loknr,sbext,frednr,stednavn,stednavnsbetydning,anlnr,anlaegstype,anlaegsbetydning,dateringskode,datering,fra_aar,til_aar,kommunenavn,kommunenr,sevaerdighedsklasse,url,x,y
122460,070513,8,,45208,Vindeholme Skov,"Landskab, herunder vådområde",1,01092,Rundhøj,OXXX,Oldtid,-250000,1066,Lolland,360,1,http://www.kulturarv.dk/fundogfortidsminder/Lokalitet/122460/              ,11.0960945644177,54.7410740059846
122461,070513,9,,45209,Vindeholme Skov,"Landskab, herunder vådområde",1,01092,Rundhøj,OXXX,Oldtid,-250000,1066,Lolland,360,1,http://www.kulturarv.dk/fundogfortidsminder/Lokalitet/122461/              ,11.0959409423857,54.7409362569528
122462,070513,10,,452010,Vindeholme Skov,"Landskab, herunder vådområde",1,01092,Rundhøj,OXXX,Oldtid,-250000,1066,Lolland,360,1,http://www.kulturarv.dk/fundogfortidsminder/Lokalitet/122462/              ,11.0957804532924,54.7410385378005
122465,070310,97,,4524157,Storskoven,"Landskab, herunder vådområde",1,01092,Rundhøj,OXXX,Oldtid,-250000,1066,Lolland,360,1,http://www.kulturarv.dk/fundogfortidsminder/Lokalitet/122465/              ,11.5556377457578,54.7452900271005
122466,070310,98,,4524156,Storskoven,"Landskab, herunder vådområde",1,01092,Rundhøj,OXXX,Oldtid,-250000,1066,Lolland,360,1,http://www.kulturarv.dk/fundogfortidsminder/Lokalitet/122466/              ,11.5556302074908,54.7450840503369
122467,070310,99,,4524158,Storskoven,"Landskab, herunder vådområde",1,01092,Rundhøj,OXXX,Oldtid,-250000,1066,Lolland,360,1,http://www.kulturarv.dk/fundogfortidsminder/Lokalitet/122467/              ,11.5564564550054,54.7452001240795
122482,070605,41,,4524103,Lars Jensens Skov,"Landskab, herunder vådområde",1,01092,Rundhøj,OXXX,Oldtid,-250000,1066,Guldborgsund,376,1,http://www.kulturarv.dk/fundogfortidsminder/Lokalitet/122482/              ,11.5838617746543,54.7353360577565
122529,060101,153,,503337,Hammershus,Fortidsminde/lokalt kaldenavn,1,26473,Borg/Voldsted,HXXX,Historisk Tid,1200,1743,Bornholm,400,2,http://www.kulturarv.dk/fundogfortidsminder/Lokalitet/122529/              ,14.7558145742728,55.2711507598051
122529,060101,153,,503337,Hammershus,Fortidsminde/lokalt kaldenavn,2,22098,Indskrift,EXXX,Efterreformatorisk tid,1536,1660,Bornholm,400,2,http://www.kulturarv.dk/fundogfortidsminder/Lokalitet/122529/              ,14.7558145742728,55.2711507598051
122529,060101,153,,503337,Hammershus,Fortidsminde/lokalt kaldenavn,3,07190,Møntfund,DXXX,Middelalder,1300,1535,Bornholm,400,2,http://www.kulturarv.dk/fundogfortidsminder/Lokalitet/122529/              ,14.7558145742728,55.2711507598051
122529,060101,153,,503337,Hammershus,Fortidsminde/lokalt kaldenavn,4,07190,Møntfund,HXXX,Historisk Tid,1600,1699,Bornholm,400,2,http://www.kulturarv.dk/fundogfortidsminder/Lokalitet/122529/              ,14.7558145742728,55.2711507598051
122614,060201,100,,533543,Gryet,Fortidsminde/lokalt kaldenavn,1,01092,Rundhøj,OXXX,Oldtid,-1700,375,Bornholm,400,2,http://www.kulturarv.dk/fundogfortidsminder/Lokalitet/122614/              ,15.0681331890034,55.0710434121491
123987,200207,216,,360844,Afd. 751,AFD Afdeling i skove o.a.,1,01092,Rundhøj,OXXX,Oldtid,-250000,1066,Haderslev,510,1,http://www.kulturarv.dk/fundogfortidsminder/Lokalitet/123987/              ,9.20179707632715,55.3395589387069
123997,200207,215,,360843,Afd. 751,AFD Afdeling i skove o.a.,1,01092,Rundhøj,OXXX,Oldtid,-250000,1066,Haderslev,510,1,http://www.kulturarv.dk/fundogfortidsminder/Lokalitet/123997/              ,9.20258047960138,55.3392158176034
124257,220304,382,,390952,Immervad Bro,"Landskab, herunder vådområde",1,10023,Bro,FXXX,Nyere tid,1786,1786,Aabenraa,580,2,http://www.kulturarv.dk/fundogfortidsminder/Lokalitet/124257/              ,9.35051783374359,55.1569085591214
124375,110613,165,,1603139,Ydby,"Bebyggelse, havne og industrianlæg",1,01092,Rundhøj,OXXX,Oldtid,-250000,1066,Thisted,787,2,http://www.kulturarv.dk/fundogfortidsminder/Lokalitet/124375/              ,8.44310019238672,56.7003582562114
124376,110613,175,,160365a,Oldtidskirkegården,Fortidsminde/lokalt kaldenavn,1,01092,Rundhøj,OXXX,Oldtid,-250000,1066,Thisted,787,2,http://www.kulturarv.dk/fundogfortidsminder/Lokalitet/124376/              ,8.43868589558281,56.6989395982016
124377,110613,173,,160365c,Oldtidskirkegården,Fortidsminde/lokalt kaldenavn,1,01092,Rundhøj,OXXX,Oldtid,-250000,1066,Thisted,787,2,http://www.kulturarv.dk/fundogfortidsminder/Lokalitet/124377/              ,8.43995553250313,56.6989624591245
124378,110613,174,,160365d,Oldidskirkegården,Fortidsminde/lokalt kaldenavn,1,01092,Rundhøj,OXXX,Oldtid,-250000,1066,Thisted,787,2,http://www.kulturarv.dk/fundogfortidsminder/Lokalitet/124378/              ,8.44085562488999,56.6990805706045
124379,110613,172,,160365e,Oldtidskirkegården,Fortidsminde/lokalt kaldenavn,1,01092,Rundhøj,OXXX,Oldtid,-250000,1066,Thisted,787,2,http://www.kulturarv.dk/fundogfortidsminder/Lokalitet/124379/              ,8.44056544512675,56.6987134660657
124380,110613,171,,160365f,Oldtidskirkegården,Fortidsminde/lokalt kaldenavn,1,01092,Rundhøj,OXXX,Oldtid,-250000,1066,Thisted,787,2,http://www.kulturarv.dk/fundogfortidsminder/Lokalitet/124380/              ,8.44146207205952,56.6982338208653
124381,110613,170,,160365g,Oldtidskirkegården,Fortidsminde/lokalt kaldenavn,1,01092,Rundhøj,OXXX,Oldtid,-250000,1066,Thisted,787,2,http://www.kulturarv.dk/fundogfortidsminder/Lokalitet/124381/              ,8.44199352587626,56.6980078102523
124382,110613,204,,160367,Ydby,"Bebyggelse, havne og industrianlæg",1,01092,Rundhøj,OXXX,Oldtid,-250000,1066,Thisted,787,2,http://www.kulturarv.dk/fundogfortidsminder/Lokalitet/124382/              ,8.44320298747508,56.6977889250314
124383,110613,203,,160368,Oldtidskirkegården,Fortidsminde/lokalt kaldenavn,1,01092,Rundhøj,OXXX,Oldtid,-250000,1066,Thisted,787,2,http://www.kulturarv.dk/fundogfortidsminder/Lokalitet/124383/              ,8.44279623533771,56.69768828178
124384,110613,202,,160365i,Oldtidskirkegården,Fortidsminde/lokalt kaldenavn,1,01092,Rundhøj,OXXX,Oldtid,-250000,1066,Thisted,787,2,http://www.kulturarv.dk/fundogfortidsminder/Lokalitet/124384/              ,8.44082195775132,56.6975806117174
124385,110613,201,,160365h,Oldtidskirkegården,Fortidsminde/lokalt kaldenavn,1,01092,Rundhøj,OXXX,Oldtid,-250000,1066,Thisted,787,2,http://www.kulturarv.dk/fundogfortidsminder/Lokalitet/124385/              ,8.44015062544409,56.6977033738823
124386,110613,200,,1603140,Ydby Hede,"Landskab, herunder vådområde",1,01092,Rundhøj,OXXX,Oldtid,-250000,1066,Thisted,787,2,http://www.kulturarv.dk/fundogfortidsminder/Lokalitet/124386/              ,8.43817127162929,56.6968409765243
124387,110613,199,,1603141,Ydby Hede,"Landskab, herunder vådområde",1,01092,Rundhøj,OXXX,Oldtid,-250000,1066,Thisted,787,2,http://www.kulturarv.dk/fundogfortidsminder/Lokalitet/124387/              ,8.43910344251069,56.6967463518552
124388,110613,198,,160365k,Oldidskirkegården,Fortidsminde/lokalt kaldenavn,1,01092,Rundhøj,OXXX,Oldtid,-250000,1066,Thisted,787,2,http://www.kulturarv.dk/fundogfortidsminder/Lokalitet/124388/              ,8.44080036026297,56.6968348365872
124389,110613,196,,160365l,Oldtidskirkegården,Fortidsminde/lokalt kaldenavn,1,01092,Rundhøj,OXXX,Oldtid,-250000,1066,Thisted,787,2,http://www.kulturarv.dk/fundogfortidsminder/Lokalitet/124389/              ,8.44189593799648,56.6967319402776
124390,110613,197,,1603142,Ydby hede,"Landskab, herunder vådområde",1,01092,Rundhøj,OXXX,Oldtid,-250000,1066,Thisted,787,2,http://www.kulturarv.dk/fundogfortidsminder/Lokalitet/124390/              ,8.44147068506896,56.6966026434589
124391,110613,193,,1603152,Ydby Hede,"Landskab, herunder vådområde",1,01092,Rundhøj,OXXX,Oldtid,-250000,1066,Thisted,787,2,http://www.kulturarv.dk/fundogfortidsminder/Lokalitet/124391/              ,8.44283613074544,56.6963580208424
124392,110613,192,,160365m,Ydby Hede,"Bebyggelse, havne og industrianlæg",1,01136,Langhøj,AXXX,Stenalder,-3950,-2801,Thisted,787,2,http://www.kulturarv.dk/fundogfortidsminder/Lokalitet/124392/              ,8.44276942360188,56.6961878215421
124392,110613,192,,160365m,Ydby Hede,"Bebyggelse, havne og industrianlæg",1,01206,Stenbygget grav,AXXX,Stenalder,-3950,-2801,Thisted,787,2,http://www.kulturarv.dk/fundogfortidsminder/Lokalitet/124392/              ,8.44276942360188,56.6961878215421
124393,110613,195,,1603155,Ydby Hede,"Landskab, herunder vådområde",1,01092,Rundhøj,OXXX,Oldtid,-250000,1066,Thisted,787,2,http://www.kulturarv.dk/fundogfortidsminder/Lokalitet/124393/              ,8.44316291200955,56.6959972593062
124394,110613,194,,1603154,Ydby Hede,"Landskab, herunder vådområde",1,01092,Rundhøj,OXXX,Oldtid,-250000,1066,Thisted,787,2,http://www.kulturarv.dk/fundogfortidsminder/Lokalitet/124394/              ,8.44272429080586,56.695927081484
124395,110613,187,,1603149,Ydby Hede,"Landskab, herunder vådområde",1,01092,Rundhøj,OXXX,Oldtid,-250000,1066,Thisted,787,2,http://www.kulturarv.dk/fundogfortidsminder/Lokalitet/124395/              ,8.44095650413864,56.6962156361006
124396,110613,186,,1603148,Ydby Hede,"Landskab, herunder vådområde",1,01092,Rundhøj,OXXX,Oldtid,-250000,1066,Thisted,787,2,http://www.kulturarv.dk/fundogfortidsminder/Lokalitet/124396/              ,8.44076136980522,56.6961608558802
124397,110613,185,,1603147,Ydby Hede,"Landskab, herunder vådområde",1,01092,Rundhøj,OXXX,Oldtid,-250000,1066,Thisted,787,2,http://www.kulturarv.dk/fundogfortidsminder/Lokalitet/124397/              ,8.44054950837523,56.6961329524702
124398,110613,184,,1603146,Ydby Hede,"Landskab, herunder vådområde",1,01092,Rundhøj,OXXX,Oldtid,-250000,1066,Thisted,787,2,http://www.kulturarv.dk/fundogfortidsminder/Lokalitet/124398/              ,8.44027899535828,56.6961055893675
124399,110613,183,,160365p,Oldtidskirkegården,Fortidsminde/lokalt kaldenavn,1,01092,Rundhøj,OXXX,Oldtid,-250000,1066,Thisted,787,2,http://www.kulturarv.dk/fundogfortidsminder/Lokalitet/124399/              ,8.44007787047272,56.6960050566129
124400,110613,191,,1603145,Ydby hede,"Landskab, herunder vådområde",1,01000,"Begravelse, uspec undergruppe",AXXX,Stenalder,-3950,-1701,Thisted,787,2,http://www.kulturarv.dk/fundogfortidsminder/Lokalitet/124400/              ,8.44013163263805,56.6962332692336
124400,110613,191,,1603145,Ydby hede,"Landskab, herunder vådområde",1,01092,Rundhøj,AXXX,Stenalder,-3950,-1701,Thisted,787,2,http://www.kulturarv.dk/fundogfortidsminder/Lokalitet/124400/              ,8.44013163263805,56.6962332692336
124401,110613,190,,1603144,Ydby Hede,"Landskab, herunder vådområde",1,01092,Rundhøj,OXXX,Oldtid,-250000,1066,Thisted,787,2,http://www.kulturarv.dk/fundogfortidsminder/Lokalitet/124401/              ,8.43984157690293,56.6962535554545
124402,110613,189,,1603143,Ydby Hede,"Landskab, herunder vådområde",1,01092,Rundhøj,OXXX,Oldtid,-250000,1066,Thisted,787,2,http://www.kulturarv.dk/fundogfortidsminder/Lokalitet/124402/              ,8.43968346851398,56.6961739809037
124403,110613,182,,1603150,Ydby Hede,"Landskab, herunder vådområde",1,01092,Rundhøj,OXXX,Oldtid,-250000,1066,Thisted,787,2,http://www.kulturarv.dk/fundogfortidsminder/Lokalitet/124403/              ,8.4398251004444,56.6959024845661
124404,110613,181,,160365o,Oldtidskirkegården,Fortidsminde/lokalt kaldenavn,1,01092,Rundhøj,OXXX,Oldtid,-250000,1066,Thisted,787,2,http://www.kulturarv.dk/fundogfortidsminder/Lokalitet/124404/              ,8.43954065802734,56.6958948321344
124405,110613,180,,160365q,Oldtidskirkegården,Fortidsminde/lokalt kaldenavn,1,01092,Rundhøj,OXXX,Oldtid,-250000,1066,Thisted,787,2,http://www.kulturarv.dk/fundogfortidsminder/Lokalitet/124405/              ,8.43895593628485,56.6956855665214
124408,110613,188,,160365n,Oldtidskirkegården,Fortidsminde/lokalt kaldenavn,1,01092,Rundhøj,OXXX,Oldtid,-250000,1066,Thisted,787,2,http://www.kulturarv.dk/fundogfortidsminder/Lokalitet/124408/              ,8.43945421156322,56.6962178700096
124681,110517,38,,170413,Lund voldsted,Fortidsminde/lokalt kaldenavn,1,26473,Borg/Voldsted,DXXX,Middelalder,1067,1535,Morsø,773,1,http://www.kulturarv.dk/fundogfortidsminder/Lokalitet/124681/              ,8.65709854649745,56.6749799499708
124681,110517,38,,170413,Lund voldsted,Fortidsminde/lokalt kaldenavn,2,13456,Lade,DXXX,Middelalder,1067,1535,Morsø,773,1,http://www.kulturarv.dk/fundogfortidsminder/Lokalitet/124681/              ,8.65709854649745,56.6749799499708
124681,110517,38,,170413,Lund voldsted,Fortidsminde/lokalt kaldenavn,3,26525,Voldgrav,HXXX,Historisk Tid,1067,2009,Morsø,773,1,http://www.kulturarv.dk/fundogfortidsminder/Lokalitet/124681/              ,8.65709854649745,56.6749799499708
125423,150204,6,,281410,Bjørnkær Voldsted,Fortidsminde/lokalt kaldenavn,1,26473,Borg/Voldsted,DXXX,Middelalder,1067,1535,Odder,727,1,http://www.kulturarv.dk/fundogfortidsminder/Lokalitet/125423/              ,10.2229264324147,55.9167529495784
125423,150204,6,,281410,Bjørnkær Voldsted,Fortidsminde/lokalt kaldenavn,2,03030,Bygning,DXXX,Middelalder,1067,1535,Odder,727,1,http://www.kulturarv.dk/fundogfortidsminder/Lokalitet/125423/              ,10.2229264324147,55.9167529495784
125463,070302,3,A,442318,Lerbjerggård,"Ejendom, gård, hus",1,01092,Rundhøj,OXXX,Oldtid,-250000,1066,Lolland,360,1,http://www.kulturarv.dk/fundogfortidsminder/Lokalitet/125463/              ,11.4666861104298,54.8383780609062
125467,070304,33,,462312,Holmehuset,"Ejendom, gård, hus",1,26473,Borg/Voldsted,HXXX,Historisk Tid,1067,2009,Lolland,360,1,http://www.kulturarv.dk/fundogfortidsminder/Lokalitet/125467/              ,11.533961327108,54.6740685005425
125476,070321,15,,45232,Skåningshave,"Landskab, herunder vådområde",1,26473,Borg/Voldsted,DXXX,Middelalder,1067,1535,Lolland,360,1,http://www.kulturarv.dk/fundogfortidsminder/Lokalitet/125476/              ,11.4429404960463,54.7874849154088
126576,210109,10,,380512,Birkelev,"Bebyggelse, havne og industrianlæg",1,01092,Rundhøj,CXXX,Jernalder,-500,0,Tønder,550,1,http://www.kulturarv.dk/fundogfortidsminder/Lokalitet/126576/              ,8.80433485458589,55.1958180297289
128233,070611,9,,45234,Lysemose Skov I,"Landskab, herunder vådområde",1,26473,Borg/Voldsted,DXXX,Middelalder,1067,1535,Lolland,360,1,http://www.kulturarv.dk/fundogfortidsminder/Lokalitet/128233/              ,11.4803712688728,54.7837145270035
128233,070611,9,,45234,Lysemose Skov I,"Landskab, herunder vådområde",2,07046,Enkeltfund,DXXX,Middelalder,1067,1535,Lolland,360,1,http://www.kulturarv.dk/fundogfortidsminder/Lokalitet/128233/              ,11.4803712688728,54.7837145270035
128948,140706,237,,1713168,Himmelkol,Uspecificeret,1,01092,Rundhøj,BXXX,Bronzealder,-1700,-501,Mariagerfjord,846,1,http://www.kulturarv.dk/fundogfortidsminder/Lokalitet/128948/              ,9.96859282677353,56.643108271915
131462,160108,32,,241020,Lysbro Skov,"Landskab, herunder vådområde",1,01092,Rundhøj,OXXX,Oldtid,-250000,1066,Silkeborg,740,1,http://www.kulturarv.dk/fundogfortidsminder/Lokalitet/131462/              ,9.52702051764709,56.1646313479739
131786,070611,8,,45235,Grimstrup Slot,Fortidsminde/lokalt kaldenavn,1,20000,"Tro og tradition, uspec undergruppe",HXXX,Historisk Tid,1067,1848,Lolland,360,1,http://www.kulturarv.dk/fundogfortidsminder/Lokalitet/131786/              ,11.4775100878616,54.7850315528465
131786,070611,8,,45235,Grimstrup Slot,Fortidsminde/lokalt kaldenavn,1,26473,Borg/Voldsted,DXXX,Middelalder,1067,1535,Lolland,360,1,http://www.kulturarv.dk/fundogfortidsminder/Lokalitet/131786/              ,11.4775100878616,54.7850315528465
132378,230301,306,,441112,Skelde,Uspecificeret,1,01136,Langhøj,AXXX,Stenalder,-3000,-2801,Sønderborg,540,2,http://www.kulturarv.dk/fundogfortidsminder/Lokalitet/132378/              ,9.72578093917284,54.8540880111289
132378,230301,306,,441112,Skelde,Uspecificeret,1,01151,Dysse eller jættestue,AXXX,Stenalder,-3000,-2801,Sønderborg,540,2,http://www.kulturarv.dk/fundogfortidsminder/Lokalitet/132378/              ,9.72578093917284,54.8540880111289
132378,230301,306,,441112,Skelde,Uspecificeret,1,01401,Stammekiste,BXXX,Bronzealder,-1500,-1301,Sønderborg,540,2,http://www.kulturarv.dk/fundogfortidsminder/Lokalitet/132378/              ,9.72578093917284,54.8540880111289
132378,230301,306,,441112,Skelde,Uspecificeret,1,01416,Brandgrav i trækiste,BXXX,Bronzealder,-1300,-1101,Sønderborg,540,2,http://www.kulturarv.dk/fundogfortidsminder/Lokalitet/132378/              ,9.72578093917284,54.8540880111289
132378,230301,306,,441112,Skelde,Uspecificeret,2,01046,Gravgenstand,BXXX,Bronzealder,-1700,-1101,Sønderborg,540,2,http://www.kulturarv.dk/fundogfortidsminder/Lokalitet/132378/              ,9.72578093917284,54.8540880111289
132378,230301,306,,441112,Skelde,Uspecificeret,2,01151,Dysse eller jættestue,AXXX,Stenalder,-3000,-2801,Sønderborg,540,2,http://www.kulturarv.dk/fundogfortidsminder/Lokalitet/132378/              ,9.72578093917284,54.8540880111289
132378,230301,306,,441112,Skelde,Uspecificeret,2,07070,Grube (uspecificeret funktion),AXXX,Stenalder,-3950,-2801,Sønderborg,540,2,http://www.kulturarv.dk/fundogfortidsminder/Lokalitet/132378/              ,9.72578093917284,54.8540880111289
132378,230301,306,,441112,Skelde,Uspecificeret,3,01092,Rundhøj,BXXX,Bronzealder,-1500,-1301,Sønderborg,540,2,http://www.kulturarv.dk/fundogfortidsminder/Lokalitet/132378/              ,9.72578093917284,54.8540880111289
132378,230301,306,,441112,Skelde,Uspecificeret,3,01413,Urnegrav (uspecificeret type),BXXX,Bronzealder,-1100,-501,Sønderborg,540,2,http://www.kulturarv.dk/fundogfortidsminder/Lokalitet/132378/              ,9.72578093917284,54.8540880111289
132378,230301,306,,441112,Skelde,Uspecificeret,3,15139,Ler,CXXX,Jernalder,1,174,Sønderborg,540,2,http://www.kulturarv.dk/fundogfortidsminder/Lokalitet/132378/              ,9.72578093917284,54.8540880111289
132378,230301,306,,441112,Skelde,Uspecificeret,4,01092,Rundhøj,BXXX,Bronzealder,-1300,-1101,Sønderborg,540,2,http://www.kulturarv.dk/fundogfortidsminder/Lokalitet/132378/              ,9.72578093917284,54.8540880111289
133909,070513,23,,452014,Vindeholme Skov,"Landskab, herunder vådområde",1,01092,Rundhøj,OXXX,Oldtid,-250000,1066,Lolland,360,1,http://www.kulturarv.dk/fundogfortidsminder/Lokalitet/133909/              ,11.0966373811633,54.7408480784212
133910,070513,24,,452015,Vindeholme Skov,"Landskab, herunder vådområde",1,01092,Rundhøj,OXXX,Oldtid,-250000,1066,Lolland,360,1,http://www.kulturarv.dk/fundogfortidsminder/Lokalitet/133910/              ,11.0963779992007,54.7410359360559
133911,070513,25,,452016,Vindeholme Skov,"Landskab, herunder vådområde",1,01092,Rundhøj,OXXX,Oldtid,-250000,1066,Lolland,360,1,http://www.kulturarv.dk/fundogfortidsminder/Lokalitet/133911/              ,11.0964303312715,54.7409783116455
133912,070513,26,,452017,Vindeholme Skov,"Landskab, herunder vådområde",1,01092,Rundhøj,OXXX,Oldtid,-250000,1066,Lolland,360,1,http://www.kulturarv.dk/fundogfortidsminder/Lokalitet/133912/              ,11.0963717757649,54.7409244925314
133913,070513,27,,452018,Vindeholme Skov,"Landskab, herunder vådområde",1,01092,Rundhøj,OXXX,Oldtid,-250000,1066,Lolland,360,1,http://www.kulturarv.dk/fundogfortidsminder/Lokalitet/133913/              ,11.0961294960877,54.7409863003978
133914,070513,28,,452019,Vindeholme Skov,"Landskab, herunder vådområde",1,01092,Rundhøj,OXXX,Oldtid,-250000,1066,Lolland,360,1,http://www.kulturarv.dk/fundogfortidsminder/Lokalitet/133914/              ,11.0960365259105,54.7410211665416
133915,070513,29,,452020,Vindeholme Skov,"Landskab, herunder vådområde",1,01092,Rundhøj,OXXX,Oldtid,-250000,1066,Lolland,360,1,http://www.kulturarv.dk/fundogfortidsminder/Lokalitet/133915/              ,11.0959485906072,54.7410271813669
133919,070513,33,,452024,Vindeholme Skov,"Landskab, herunder vådområde",1,01092,Rundhøj,OXXX,Oldtid,-250000,1066,Lolland,360,1,http://www.kulturarv.dk/fundogfortidsminder/Lokalitet/133919/              ,11.0948708574504,54.741105765765
134280,230103,132,,411120,Nordborg slots voldsted,Fortidsminde/lokalt kaldenavn,1,26473,Borg/Voldsted,HXXX,Historisk Tid,1067,2009,Sønderborg,540,1,http://www.kulturarv.dk/fundogfortidsminder/Lokalitet/134280/              ,9.74846125218037,55.0590587806226
134280,230103,132,,411120,Nordborg slots voldsted,Fortidsminde/lokalt kaldenavn,2,10193,Skibsbro,HXXX,Historisk Tid,1067,2009,Sønderborg,540,1,http://www.kulturarv.dk/fundogfortidsminder/Lokalitet/134280/              ,9.74846125218037,55.0590587806226
138800,110708,77,,1107145,Højstrupgravpladsen,Fortidsminde/lokalt kaldenavn,1,01092,Rundhøj,CYVX,Vikingetid,750,1066,Thisted,787,2,http://www.kulturarv.dk/fundogfortidsminder/Lokalitet/138800/              ,9.00060843603928,57.0523221756389
